_source,job_title,job_level,job_dimension,skills_filtered,job_skills,salary_min,salary_max,salary_mid
Legal,Licensed Mental Health Counselors,Mid senior,Mental Health Counseling,"['licensed clinical social worker', 'licensed professional counselor', 'licensed marriage and family therapist', 'masters or doctoral degree', 'counseling', 'social work', 'psychology', 'evidencebased practices', 'therapeutic', 'counseling', 'communication', 'teamwork', 'retirement plan', 'professional development', 'continuing education', 'supportive work environment', 'supervision', 'training', 'mental health counseling', 'mental health disorders']","Licensed Clinical Social Worker, Licensed Professional Counselor, Licensed Marriage and Family Therapist, Doctor of Psychology, Master's or doctoral degree, Counseling, Social Work, Psychology, Evidencebased practices, Therapeutic skills, Counseling skills, Communication skills, Teamwork skills, Salary ranging from $80000 to $104000 per year, Health insurance, Retirement plan, Paid time off, Professional development, Continuing education, Supportive work environment, Supervision, Training, Mental health counseling, Mental health disorders",80000.0,104000.0,92000.0
Legal,Licensed Mental Health Counselor,Mid senior,Social Work & Psychology,"['remote work', 'mental health therapy', 'therapist network', 'flexible scheduling', 'video chat counseling', 'solutionbased approach', 'minimal paperwork', 'unlimited referrals', 'therapist portal', 'psychology', 'marriage and family therapy', 'mental health counseling', 'exceptional interpersonal', 'sympathetic nature', 'strong computer literacy', 'signon bonus', 'weekly direct deposit', '90k104k annual salary']","Remote work, Mental health therapy, Therapist network, Fulltime or parttime, Flexible scheduling, Video chat counseling, Emotional and experiential discussion, Goal definition, Treatment plan development and implementation, Solutionbased approach, Minimal paperwork, Unlimited referrals, Diverse therapist network, Therapist portal, Online tools and resources, Master's degree in Social Work, Psychology, Marriage and Family Therapy, Mental Health Counseling, Independent license (LMFT LMHC LCSW), Professional evaluations and recommendations, Exceptional interpersonal skills, Sympathetic nature, Strong computer literacy, Signon bonus, Weekly direct deposit, $90k$104k annual salary, Monthly healthcare stipend (fulltime), Quick onboarding (3 days)",104000.0,104000.0,104000.0
Legal,Licensed Mental Health Counselor,Mid senior,Mental Health Counseling,"['remote work', 'mental health therapy', 'video chat counseling', 'client assessment', 'caseload management', 'client referrals', 'exceptional interpersonal', 'strong computer literacy', 'signon bonus', 'weekly direct deposit', 'monthly healthcare stipend for fulltime counselors']","Remote work, Mental health therapy, Video chat counseling, Client assessment, Treatment planning and implementation, Caseload management, Administrative and billing tasks, Client referrals, Online therapist portal, Master's degree in Social Work Psychology Marriage and Family Therapy or Mental Health Counseling, Independent license (LMFT LMHC LCSW), Ability to make professional evaluations decisions and recommendations, Exceptional interpersonal skills, Strong computer literacy, Signon bonus, Weekly direct deposit, $90k$104k per year depending on hours worked, Monthly healthcare stipend for fulltime counselors",104000.0,104000.0,104000.0
Legal,Patent Attorney / Patent Agent / Remote / Portable Book / FL 32803 2387,Mid senior,Litigation,"['patent drafting', 'patent prosecution', 'patent portfolio management', 'portfolio management', 'patent opinions', 'due diligence', 'licensing', 'litigation', 'electrical engineering', 'computer science', 'mechanical engineering', 'chemical engineering', 'organic chemistry', 'molecular biology', 'ieee', 'uspto', 'litigation', 'uspto registration', 'flexible hours', 'intellectual property', 'flexible work schedule', 'biotechnology', 'material science', 'biotech', 'biochemistry', 'cybersecurity', 'law firm jobs', 'patent attorney', 'patent counsel', 'patent lawyer', 'remote']","Patent drafting, Patent prosecution, Patent portfolio management, Competitive landscape assessments, Portfolio management, Preparation and prosecution of US patents, Patent opinions, Due diligence, Licensing, Litigation, Electrical Engineering, Computer Science, Mechanical Engineering, Chemical Engineering, Organic Chemistry, Molecular Biology, IEEE, USPTO, Litigation, State Bar registration, USPTO registration, $200K portable book of business, 45 years of solid patent agent or attorney experience, Performancebased compensation, Medical Insurance, 401k contribution, Flexible hours, Intellectual property, Crossselling within the firm, Flexible work schedule, Biotechnology, Material science, Nanotechnology, Biotech, Biochemistry, Biomedical, Cybersecurity, Law firm jobs, Patent attorney, Patent counsel, Patent lawyer, Patent associate, Remote, Portable Book, Florida",200000.0,200000.0,200000.0
Legal,Local Contract Nurse RN - Behavioral Health - $50 per hour,Mid senior,Mental Health Counseling,"['behavioral health', 'rn', 'bls', 'nursing']","Behavioral Health, RN, BLS, PA RN License, Nursing",104000.0,104000.0,104000.0
Legal,"Senior Manager, Regulatory Advertising & Promotion",Mid senior,Risk & Compliance,"['clinical development', 'regulatory affairs', 'regulatory compliance', 'regulatory submissions', 'product development', 'marketing', 'pharmacology', 'fda regulations', 'regulatory affairs', 'advertising', 'pharmaceuticals', 'phd']","Clinical Development Knowledge, Regulatory Affairs, Advertising / Promotion Regulations, Biologic License Applications (BLAs), Marketing Authorization Applications (MAAs), Immunology Products, Advertising and Promotion Initiatives, Regulatory Compliance, Corporate Integrity, FDA Office of Prescription Drug Promotion (OPDP), Regulatory Submissions, Product Development, Marketing, Pharmacology, FDA Regulations, Global Program Management, PharmD Degree, Regulatory Affairs, Advertising, Promotion, Pharmaceuticals, Bachelor's Degree, Master's Degree, PhD, Annual Bonuses, Paid Time Off, Salary Range: $145400.00  $237200.00",237200.0,237200.0,237200.0
Legal,Local Contract Nurse RN - Oncology - $58 per hour,Mid senior,Customer Service,"['bls', 'epic', 'oncology', 'registered nurse rn']","BLS, EPIC, Oncology, Registered Nurse (RN), MedSurg, 12hour shifts, Nights",120640.0,120640.0,120640.0
Legal,Licensed Mental Health Counselor,Mid senior,Social Work & Psychology,"['mental health treatment', 'personcentered approach', 'clinical services', 'treatment plans', 'individual service plans', 'coping', 'problem solving', 'communication', 'community services', 'advocacy', 'skillbuilding activities', 'caregiver roles', 'daily living', 'community living', 'symptom monitoring', 'symptom management', 'behavior management', 'anger management', 'client confidentiality', 'closure planning', 'aftercare planning', 'family developmental issues', 'social work', 'marriage and family therapy', 'mental health counseling', 'psychology', 'state license', 'lmft', 'lpcc', 'lcsw', 'psyd', 'independent practice', 'no disciplinary actions', 'direct clinical services', 'communication', 'sympathetic nature', 'computer literate', 'wifi connection', 'signon bonus', 'weekly direct deposit', 'full benefits', 'full caseload', 'minimal paperwork', 'unlimited referrals']","Mental health treatment, Social support, Personcentered approach, Recoverybased treatment, Clinical services, Treatment plans, Treatment needs, Individual service plans, Coping skills, Problemsolving skills, Communication skills, Community services, Advocacy, Skillbuilding activities, Caregiver roles, Daily living skills, Community living skills, Leisure time interests, Symptom monitoring, Symptom management, Behavior management, Anger management, Client confidentiality, Closure planning, Aftercare planning, Family developmental issues, Master's degree, Social work, Marriage and family therapy, Mental health counseling, Psychology, State license, LMFT, LPCC, LCSW, PsyD, Independent practice, No disciplinary actions, Direct clinical services, Interpersonal skills, Sympathetic nature, Computer literate, WiFi connection, Signon bonus, Weekly direct deposit, Up $80k to $100k per year, Full benefits, Insurance, Full caseload, Minimal paperwork, Unlimited referrals",80000.0,100000.0,90000.0
Legal,Licensed Clinical Mental Health Counselor,Mid senior,Mental Health Counseling,"['lmft', 'lcmhc', 'lcsw', 'counseling', 'client screening', 'client matching', 'no disciplinary actions', 'excellent communication', 'signon bonus', 'weekly direct deposit', '90k104k per year', 'healthcare stipend', 'flexible schedule']","LMFT, LCMHC, LCSW, Remote mental health practice, Counseling, Client screening, Client demographics, Client matching, Parttime or fulltime schedule, Minimal administrative tasks, Utah state license, No disciplinary actions, Passion for helping clients, Excellent communication skills, Master's degree, Signon bonus, Weekly direct deposit, $90k$104k per year, Healthcare stipend, Flexible schedule, Company services as a client",104000.0,104000.0,104000.0
Legal,LICENSED MENTAL HEALTH COUNSELOR,Mid senior,Social Work & Psychology,"['psychotherapy', 'counseling', 'mental health evaluations', 'treatment plans', 'individual therapy', 'group therapy', 'case documentation', 'collaboration', 'social work', 'marriage and family therapy', 'mental health counseling', 'psychology', 'lmft', 'lpc', 'lcsw', 'nce', 'ncmhce', 'avatar', 'electronic health record systems', 'amhca best practices', 'communication', 'communication', 'compassion', 'empathy', 'healthcare benefits', 'retirement savings', 'continuing education', 'career advancement', 'collaborative work environment']","Psychotherapy, Counseling, Mental health evaluations, Treatment plans, Individual therapy, Group therapy, Case documentation, Collaboration, Social Work, Marriage and Family Therapy, Mental Health Counseling, Psychology, LMFT, LPC, LCSW, NCE, NCMHCE, AVATAR, Electronic health record systems, AMHCA best practices, Communication skills, Interpersonal skills, Compassion, Empathy, Healthcare benefits, Retirement savings, Paid time off, Continuing education, Career advancement, Collaborative work environment, Annual salary: $80000  $100000",100000.0,100000.0,100000.0
Legal,Mental Health Counselors,Mid senior,Mental Health Counseling,"['mental health counseling', 'trauma therapy', 'anxiety therapy', 'depression therapy', 'teletherapy', 'psychotherapy', 'individual therapy', 'treatment planning', 'client assessment', 'psychological evaluation', 'case management', 'crisis intervention', 'cognitivebehavioral therapy cbt', 'dialectical behavior therapy dbt', 'psychodynamic therapy', 'solutionfocused therapy', 'mindfulness', 'lcsw', 'lpcc', 'lmft', 'psyd', 'excellent communication', 'communication', 'empathy', 'compassion', 'nonjudgmental attitude', 'strong organizational', 'timemanagement', 'professional autonomy', 'collaborative work environment', 'benefits', 'continuing education reimbursement']","Mental health counseling, Trauma therapy, Anxiety therapy, Depression therapy, Teletherapy, Psychotherapy, Individual therapy, Treatment planning, Client assessment, Psychological evaluation, Case management, Crisis intervention, Cognitivebehavioral therapy (CBT), Dialectical behavior therapy (DBT), Psychodynamic therapy, Humanistic therapy, Solutionfocused therapy, Mindfulness, LCSW, LPCC, LMFT, PsyD, Master's degree in social work, Master's degree in marriage and family therapy, Master's degree in mental health counseling, Master's degree in psychology, Doctoral degree in social work, Doctoral degree in marriage and family therapy, Doctoral degree in mental health counseling, Doctoral degree in psychology, Excellent communication skills, Interpersonal skills, Empathy, Compassion, Nonjudgmental attitude, Strong organizational skills, Timemanagement skills, Professional autonomy, Collaborative work environment, Opportunities for growth and advancement, Compensation ($90000 to $110000 per year), Benefits, Continuing education reimbursement, Referral and collaborative opportunities",90000.0,110000.0,100000.0
Legal,Mental Health Counselors,Mid senior,Mental Health Counseling,"['mental health counseling', 'trauma therapy', 'anxiety therapy', 'depression therapy', 'teletherapy', 'client assessment', 'treatment planning', 'psychotherapy', 'counseling', 'social work', 'marriage and family therapy', 'psychology', 'communication', 'communication', 'empathy', 'compassion', 'nonjudgmental attitude', 'organization', 'time management', 'lcsw', 'lpc', 'lmft', 'psyd', 'doctoral degree', 'collaborative work environment', 'administrative support', 'continuing education reimbursement', 'professional autonomy']","Mental health counseling, Trauma therapy, Anxiety therapy, Depression therapy, Teletherapy, Client assessment, Treatment planning, Psychotherapy, Counseling, Social work, Marriage and family therapy, Psychology, Communication skills, Interpersonal skills, Empathy, Compassion, Nonjudgmental attitude, Organizational skills, Time management skills, LCSW, LPC, LMFT, PsyD, Master's degree, Doctoral degree, $90000$110000 annual salary, Opportunities for growth and advancement, Collaborative work environment, Referral and collaborative opportunities, Administrative support, Continuing education reimbursement, Professional autonomy",110000.0,110000.0,110000.0
Legal,Contract Manager NEC £48k hybrid working,Mid senior,Negotiation & Contracts,"['contract management', 'contract development', 'procurement']","Contract Management, Contract Development, Procurement",48000.0,48000.0,48000.0
Legal,Local Contract Nurse RN - Oncology - COVID19 - $65 per hour,Mid senior,Research & Writing,"['oncology', 'registered nurse rn', 'resume', 'hospitals']","Oncology, Registered Nurse (RN), Local Contract, 2 years experience in Level 1 Trauma facilities, Pennsylvania RN License, COVID19 Vaccinated and boosted, Resume, Hiring managers, Hospitals, Healthcare facilities, Clinics, SNFs",135200.0,135200.0,135200.0
Legal,Senior Contracts Administrator,Mid senior,Negotiation & Contracts,"['contract management', 'contract negotiation', 'contract administration', 'critical thinking', 'independent judgment', 'problem solving', 'conflict resolution', 'prioritization', 'multitasking', 'communication', 'negotiation', 'microsoft office', 'onsite work', 'drugfree workplace', 'office environment', 'security clearance', 'relocation assistance']","Contract Management, Uniform Commercial Code, Cost Accounting Standards, FAR/DFARS/NFS, Contract Negotiation, Contract Administration, Critical Thinking, Independent Judgment, Sound Business Judgment, Relationship Proficiency, Project Confidence, Positive Influence, Effective Representation, Contractual Presentations, ProblemSolving, Conflict Resolution, TS/SCI Security Clearance, CPCM Certification, Prioritization, Multitasking, Communication Skills, Computer Fluency, Negotiation Skills, Microsoft Office Suite, OnSite Work, DrugFree Workplace, Office Environment, Laboratory, Cleanroom, Production Floor, Security Clearance, Polygraph, Relocation Assistance, Hiring Salary Range: $94500  $127750, Competitive Benefits Package, US Citizenship Required, Equal Opportunity/Affirmative Action Employer",127750.0,127750.0,127750.0
Legal,Local Contract Nurse RN - ICU - Intensive Care Unit - $50 per hour,Mid senior,Customer Service,"['icu', 'rn', 'bls', 'acls']","ICU, RN, BLS, ACLS, Accredited School of Nursing, Utah State Registered Nurse License, Compact State Licensure",104000.0,104000.0,104000.0
Legal,Licensed Mental Health Counselor (LMHC),Mid senior,Mental Health Counseling,"['mental health counseling', 'evidencebased practices', 'client assessments', 'treatment planning', 'individual and group therapy', 'record keeping']","Mental health counseling, Evidencebased practices, Client assessments, Treatment planning, Therapeutic and counseling skills, Individual and group therapy, Communication and teamwork skills, Collaboration with treatment team, Record keeping, Compliance with regulatory and ethical guidelines, Master's or doctoral degree in Counseling Social Work Psychology, Minimum two years experience in mental health counseling, Specialized training in mental health counseling, Strong understanding of evidencebased practices for various mental health disorders, Exceptional therapeutic and counseling skills, Excellent communication and teamwork skills, Competitive salary ranging from $80000 to $104000 per year, Opportunities for professional development and continuing education, Supportive and collaborative work environment, Ongoing supervision and training opportunities, Meaningful impact on individuals' lives, Access to valuable resources and cuttingedge research",80000.0,104000.0,92000.0
Legal,Mental Health Counselor (LMHC LMFT LICSW),Mid senior,Social Work & Psychology,"['clinical mental health therapist', 'mood disorders', 'psychiatry', 'assessments', 'treatment plans', 'cognitive behavioral therapy cbt', 'dialectical behavior therapy dbt', 'progress monitoring', 'collaboration', 'research and development', 'documentation', 'case consultations', 'professional development', 'advocacy', 'masters or doctoral degree', 'social work', 'marriage and family therapy', 'mental health counseling', 'psychology', 'licensure', 'psychopharmacology', 'communication', 'signon bonus', 'professional development opportunities']","Clinical Mental Health Therapist, Mood Disorders, Psychiatry, Assessments, Treatment Plans, Cognitive Behavioral Therapy (CBT), Dialectical Behavior Therapy (DBT), Education and Support, Progress Monitoring, Collaboration, Research and Development, Documentation, Case Consultations, Professional Development, Advocacy, Master's or Doctoral Degree, Social Work, Marriage and Family Therapy, Mental Health Counseling, Psychology, Licensure, EvidenceBased Treatment Modalities, Psychopharmacology, Communication Skills, Rapport, Salary:80k100k per year plus bonuses, Signon bonus, Comprehensive healthcare benefits package, Employermatching retirement savings plan, Paid time off (PTO) and holiday pay, Professional development opportunities, Collaborative and supportive work environment, Career advancement pathways",100000.0,100000.0,100000.0
Legal,Licensed Mental Health Counselor (LMHC),Mid senior,Social Work & Psychology,"['telehealth', 'mental health counseling', 'online platform', 'marriage and family therapy', 'mental health counseling', 'psychology', 'reliable internet connection', 'signon bonus', 'weekly direct deposit']","Telehealth, Mental health counseling, Online platform, Audio and video communication, Online journals, Goal setting and tracking, Patient scheduling, Patient demographics selection, Clinical decisionmaking, Personalized marketing, Master's or doctorate in social work, Marriage and family therapy, Mental health counseling, Psychology, Independent LMHC license in New York, Reliable internet connection, Working phone, PC or laptop, Signon bonus, Hourly compensation: 90k104k, Medical/dental/vision benefits (fulltime only), Weekly direct deposit",104000.0,104000.0,104000.0
Legal,Ethics and Compliance Specialist,Associate,Organization,"['sharepoint', 'excel', 'powerpoint', 'detail oriented', 'project management', 'multitasking', 'communication', 'organization', 'problem solving', 'teamwork', 'annual bonus', 'equity']","Compliance Specialist, Ethics and Compliance Program Administration, CrossFunctional Coordination, Documentation and Record Keeping, Reporting and Presentations, Legal Compliance and Policy Team Support, SharePoint, Excel, PowerPoint, OneTrust, Convercent, EthicsPoint, ECI (Ethics and Compliance Initiative), Consumer Technology Knowledge, DetailOriented, Project Management, Multitasking, Communication, Organization, ProblemSolving, Teamwork, Bachelor's Degree, 2+ Years Experience in Ethics and Compliance, Experience with Publicly Traded Companies, Minimum Pay: $29.81/hour, Maximum Pay: $37.50/hour, Annual Bonus, Equity, Medical Dental Vision Benefits",78000.0,78000.0,78000.0
Legal,$80/hr. ED Team Lead Contract - Nights,Mid senior,Mental Health Counseling,"['nursing', 'resources', 'registered nurse license', 'bls', 'acls']","Nursing, Patient Experience, Unit Productivity Performance, Clinical and Quality Performance, Resources, Patient Flow, ER charge/lead experience, Registered Nurse license, Associates Degree of Nursing, BLS, ACLS, PALS",166400.0,166400.0,166400.0
Legal,Mental Health Counselors,Mid senior,Mental Health Counseling,"['mental health counseling', 'evidencebased therapy', 'teletherapy', 'comprehensive assessments', 'treatment planning', 'individual therapy', 'therapeutic goals', 'progress monitoring', 'documentation', 'professional development', 'lcsw', 'lmhc', 'lmft', 'psyd', 'masters or doctoral degree', 'social work', 'marriage and family therapy', 'mental health counseling', 'psychology', 'communication', 'communication', 'empathy', 'compassion', 'nonjudgmental attitude', 'organization', 'time management', 'referral opportunities', 'collaborative opportunities', 'administrative support', 'continuing education reimbursement', 'professional autonomy']","Mental Health Counseling, EvidenceBased Therapy, Teletherapy, Comprehensive Assessments, Treatment Planning, Individual Therapy, Therapeutic Goals, Progress Monitoring, Documentation, Professional Development, LCSW, LMHC, LMFT, PsyD, Master's or Doctoral Degree, Social Work, Marriage and Family Therapy, Mental Health Counseling, Psychology, Communication Skills, Interpersonal Skills, Empathy, Compassion, NonJudgmental Attitude, Organizational Skills, Time Management Skills, $90000 to $100000 Salary, Referral Opportunities, Collaborative Opportunities, Administrative Support, Continuing Education Reimbursement, Professional Autonomy",90000.0,100000.0,95000.0
Legal,LICENSED MENTAL HEALTH COUNSELOR,Mid senior,Crisis & Trauma Work,"['mental health counseling', 'client assessment', 'substance abuse counseling', 'depression counseling', 'anxiety counseling', 'eating disorder counseling', 'masters or doctoral degree in social work marriage and family therapy mental health counseling or psychology', 'lmft lpc lcsw license', 'evidencebased treatment approaches', 'cultural competence in therapy', 'crisis intervention', 'interpersonal and communication', 'collaboration', 'multidisciplinary team collaboration', 'retirement savings plan', 'continuing education opportunities', 'career growth opportunities']","Mental health counseling, Client assessment, Course of therapy development, Substance abuse counseling, Depression counseling, Anxiety counseling, Eating disorder counseling, Master's or doctoral degree in Social Work Marriage and Family Therapy Mental Health Counseling or Psychology, LMFT LPC LCSW license, 4+ years of experience, Understanding of mental health disorders, Evidencebased treatment approaches, Cultural competence in therapy, Crisis intervention skills, Interpersonal and communication skills, EHR systems proficiency, Professional boundaries and ethical guidelines, Collaboration skills, Multidisciplinary team collaboration, $70000 to $100000 per year salary, Comprehensive healthcare benefits, Retirement savings plan, Paid time off and holiday pay, Continuing education opportunities, Career growth opportunities, Inclusive and collaborative work environment",70000.0,100000.0,85000.0
Legal,"Mental Health Counselor (LICSW, LPCC, LMFT)",Mid senior,Social Work & Psychology,"['mental health', 'telehealth', 'online therapy', 'remote work', 'flexible schedule', 'minimal paperwork', 'unlimited referrals', 'solutionbased therapy', 'licensed marriage and family therapist lmft', 'licensed professional clinical counselor lpcc', 'signon bonus', '90k104k per year', 'weekly direct deposit', 'monthly healthcare stipend']","Mental health, Telehealth, Online therapy, Remote work, Flexible schedule, Minimal paperwork, Client demographics, Unlimited referrals, Solutionbased therapy, Shortterm clients, Stable clients, Low acuity, Master’s degree in Social Work, Master’s degree in Marriage and Family Therapy, Master’s degree in Mental Health Counseling, Master’s degree in Psychology, Licensed Marriage and Family Therapist (LMFT), Licensed Professional Clinical Counselor (LPCC), Licensed Independent Clinical Social Worker (LICSW), No disciplinary actions on license, Not an associate or intern, Signon bonus, $90k$104k per year, Weekly direct deposit, Monthly healthcare stipend",104000.0,104000.0,104000.0
Legal,MENTAL HEALTH COUNSELORS,Mid senior,Mental Health Counseling,"['evidencebased therapy', 'assessment', 'treatment planning', 'individual therapy', 'couples therapy', 'family therapy', 'goal setting', 'progress monitoring', 'clinical documentation', 'scheduling', 'counseling', 'psychology', 'social work', 'flexible hours', 'clinical autonomy', 'supportive community', 'credentialing', 'client matching', 'coaching', 'professional development']","Evidencebased therapy, Assessment, Treatment planning, Individual therapy, Couples therapy, Family therapy, Goal setting, Progress monitoring, Clinical documentation, Scheduling, Session notes, Counseling, Psychology, Social work, Licensure (LPCC LCSW LMFT PsyD), Salary: $80000 to $100000 annually, Flexible hours, Clinical autonomy, Supportive community, Credentialing, Client matching, Coaching, Professional development",80000.0,100000.0,90000.0
Legal,Traveling Construction Project Manager - Concrete Subcontractor,Mid senior,Project Management,"['project management', 'construction management', 'budgeting', 'scheduling', 'risk management', 'client communication', 'safety management', 'supplier management', 'rfps', 'change orders', 'technical reports', 'communication']","Project Management, Construction Management, Budgeting, Scheduling, Risk Management, Client Communication, Safety Management, PreConstruction Planning, Submittal Preparation, Supplier Management, Project Proposals, RFPs, Change Orders, Technical Reports, CastinPlace Concrete, Structural Concrete, Bachelor's Degree, 4+ Years of Experience, 8+ Years of Direct Experience, Communication Skills, Travel Requirements, $90000  $130000 Salary Range, Potential for Increase in Compensation",130000.0,130000.0,130000.0
Legal,Licensed Mental Health Counselor,Mid senior,Social Work & Psychology,"['mental health counseling', 'video chat counseling', 'client assessment', 'treatment plan development', 'no disciplinary actions', 'strong interpersonal', 'computer literacy', 'stable wifi connection', 'signon bonus', 'weekly direct deposit', '90k104k annual salary', 'vision benefits']","Mental Health Counseling, Video Chat Counseling, Client Assessment, Treatment Plan Development, Coping Skills Development, ProblemSolving Skills Development, Communication Skills Development, Master's Degree in Social Work Marriage and Family Therapy Mental Health Counseling or Psychology, Current State License (LMFT LPC LCSW or PsyD), Independent Licensure without Supervision, No Disciplinary Actions, Strong Interpersonal Skills, Computer Literacy, Stable WiFi Connection, SignOn Bonus, Weekly Direct Deposit, $90k$104k Annual Salary, Health Insurance, Dental Insurance, Vision Benefits, Onboarding in 3 Days",104000.0,104000.0,104000.0
Legal,Remote Mental Health Counselor,Mid senior,Crisis & Trauma Work,"['mental health counseling', 'solutionbased treatment', 'individualized treatment plans', 'cognitivebehavioral therapy', 'dialectical behavior therapy', 'motivational interviewing', 'crisis intervention', 'case management', 'documentation', 'scheduling', 'telehealth', 'licensed marriage and family therapist lmft', 'licensed professional counselor lpc', 'psychologist', 'licensed clinical social worker lcsw', 'exceptional interpersonal', 'sympathetic nature', 'computer literacy', 'signon bonus', 'weekly direct deposit', 'monthly healthcare stipend for fulltime counselors']","Mental health counseling, Solutionbased treatment, Individualized treatment plans, Cognitivebehavioral therapy, Dialectical behavior therapy, Motivational interviewing, Crisis intervention, Case management, Documentation, Scheduling, Telehealth, Master's degree in Social Work Marriage and Family Therapy Mental Health Counseling or Psychology, Current state license by the state board, Licensed Marriage and Family Therapist (LMFT), Licensed Professional Counselor (LPC), Psychologist, Licensed Clinical Social Worker (LCSW), Exceptional interpersonal skills, Sympathetic nature, Computer literacy, Signon bonus, Weekly direct deposit, $90k$104k per year depending on hours worked, Monthly healthcare stipend for fulltime counselors, Onboarding takes as little as 3 days",104000.0,104000.0,104000.0
Legal,Mental Health Counselor,Mid senior,Social Work & Psychology,"['mental health counseling', 'video chat', 'coping', 'problem solving', 'communication', 'personalized treatment plans', 'social work', 'marriage and family therapy', 'mental health counseling', 'psychology', 'lmft', 'lmhc', 'lcsw', 'psyd', 'independent license', 'no disciplinary actions', 'strong interpersonal', 'computer literacy', 'stable wifi connection', 'weekly direct deposit', '90k104k annual salary', 'vision benefits']","Mental health counseling, Video chat, Coping skills, Problemsolving skills, Communication skills, Ongoing assessments, Personalized treatment plans, Social Work, Marriage and Family Therapy, Mental Health Counseling, Psychology, LMFT, LMHC, LCSW, PsyD, Independent license, No disciplinary actions, Strong interpersonal skills, Computer literacy, Stable WiFi connection, Weekly direct deposit, $90k$104k annual salary, Health insurance, Dental insurance, Vision benefits",104000.0,104000.0,104000.0
Legal,Attorney Partner - Commercial Litigation,Mid senior,Negotiation & Contracts,"['commercial litigation', 'legal advice', 'legal guidance', 'law firm', 'bonuses', 'equal opportunity employer']","Attorney Partner, Commercial Litigation, Legal Advice, Legal Guidance, Legal Transactions, Law Firm, Florida Footprint, 7+ Years Experience, Business Book, Salary Range: $225000  $325000, Bonuses, Perks, Dynamic Team, Successful Team, Work Authorization in the U.S., Equal Opportunity Employer",325000.0,325000.0,325000.0
Legal,Mental Health Counselors,Mid senior,Mental Health Counseling,"['mental health counseling', 'trauma therapy', 'anxiety treatment', 'depression treatment', 'teletherapy', 'caseload management', 'treatment planning', 'client progress monitoring', 'psychotherapy', 'ethical documentation', 'professional development', 'lcsw', 'lpc', 'lmft', 'psyd', 'masters or doctoral degree', 'social work', 'marriage and family therapy', 'mental health counseling', 'psychology', 'communication', 'communication', 'empathy', 'compassion', 'nonjudgmental attitude', 'organization', 'timemanagement', 'collaborative work environment', 'supportive work environment', 'administrative support', 'continuing education reimbursement', 'professional autonomy']","Mental Health Counseling, Trauma Therapy, Anxiety Treatment, Depression Treatment, Teletherapy, Caseload Management, Treatment Planning, Client Progress Monitoring, Psychotherapy, Ethical Documentation, Professional Development, LCSW, LPC, LMFT, PsyD, Master's or Doctoral Degree, Social Work, Marriage and Family Therapy, Mental Health Counseling, Psychology, Communication Skills, Interpersonal Skills, Empathy, Compassion, NonJudgmental Attitude, Organizational Skills, TimeManagement Skills, $90000 to $100000 per year, Collaborative Work Environment, Supportive Work Environment, Referral and Collaborative Opportunities, Administrative Support, Continuing Education Reimbursement, Professional Autonomy",90000.0,100000.0,95000.0
Legal,Professional Mental Health Counselor,Mid senior,Crisis & Trauma Work,"['teamwork and collaboration', 'retirement savings plan', 'continuing education opportunities', 'career growth opportunities', 'supportive work environment']","Traumainformed mental health assessment, Individualized treatment planning, Evidencebased therapeutic interventions (EMDR TFCBT), Trauma processing and coping strategies, Collaboration with psychiatrists and other professionals, Crisis intervention and support, Traumarelated education and resources, Ethical and legal documentation, Case consultations and professional development, Knowledge of traumarelated disorders and treatment, Traumafocused therapy experience, Compassion and nonjudgmental approach, Calmness under pressure, Electronic health record (EHR) proficiency, Teamwork and collaboration, Master's or doctoral degree (Social Work Marriage and Family Therapy Mental Health Counseling or Psychology), LCSW LPC or LMFT licensure, 2+ years postlicensure experience, $90000$110000 salary, Comprehensive healthcare benefits, Retirement savings plan, Generous paid time off (PTO) and holiday pay, Professional liability insurance, Continuing education opportunities, Career growth opportunities, Supportive work environment",110000.0,110000.0,110000.0
Legal,Licensed Mental Health Counselors,Mid senior,Collaboration,"['mental health counseling', 'therapy', 'assessment', 'treatment planning', 'client progress monitoring', 'record keeping', 'collaboration', 'ethics', '2 years', 'communication', 'communication', 'teamwork', 'evidencebased practices', 'comprehensive benefits', 'professional development', 'supportive work environment']","Mental Health Counseling, Therapy, Assessment, Treatment Planning, Client Progress Monitoring, Record Keeping, Collaboration, Ethics, Counseling Degree, State Licensure (LMFT/LMHC/LCSW), 2+ Years Experience, Interpersonal Skills, Communication Skills, Teamwork, EvidenceBased Practices, Competitive Pay (80k104k), Flexible Schedule (Fulltime/Parttime), Comprehensive Benefits, Professional Development, Supportive Work Environment, Diverse Team",104000.0,104000.0,104000.0
Legal,"Compensation & Compliance Analyst - $70K-$90K - Washington, DC",Mid senior,Risk & Compliance,"['microsoft office', 'excel', 'hr', 'reporting', 'data analysis', 'compliance']","HRIS, ADP, Microsoft Office Suite, Excel, Compensation & Compliance, HR, Market Data, Pay Equity Analysis, Reporting, Data Analysis, Compliance",70000.0,90000.0,80000.0
